"","Time","rep","exp","variable","value","strain_name","inoc_name","inoc","strain"
"18913",43260,3,"OD","C5",0.56,"C",5,"3","11210"
"18914",43860,3,"OD","C5",0.574,"C",5,"3","11210"
"18915",44460,3,"OD","C5",0.589,"C",5,"3","11210"
"18916",45060,3,"OD","C5",0.597,"C",5,"3","11210"
"18917",45660,3,"OD","C5",0.605,"C",5,"3","11210"
"18918",46260,3,"OD","C5",0.608,"C",5,"3","11210"
"18919",46860,3,"OD","C5",0.612,"C",5,"3","11210"
"18920",47460,3,"OD","C5",0.619,"C",5,"3","11210"
"18921",48060,3,"OD","C5",0.627,"C",5,"3","11210"
"18922",48660,3,"OD","C5",0.629,"C",5,"3","11210"
"18923",49260,3,"OD","C5",0.633,"C",5,"3","11210"
"18924",49860,3,"OD","C5",0.637,"C",5,"3","11210"
"18925",50460,3,"OD","C5",0.642,"C",5,"3","11210"
"18926",51060,3,"OD","C5",0.644,"C",5,"3","11210"
"18927",51660,3,"OD","C5",0.646,"C",5,"3","11210"
"18928",52260,3,"OD","C5",0.649,"C",5,"3","11210"
"18929",52860,3,"OD","C5",0.652,"C",5,"3","11210"
"18930",53460,3,"OD","C5",0.656,"C",5,"3","11210"
"18931",54060,3,"OD","C5",0.659,"C",5,"3","11210"
"18932",54660,3,"OD","C5",0.663,"C",5,"3","11210"
"18933",55260,3,"OD","C5",0.666,"C",5,"3","11210"
"18934",55860,3,"OD","C5",0.669,"C",5,"3","11210"
"18935",56460,3,"OD","C5",0.671,"C",5,"3","11210"
"18936",57060,3,"OD","C5",0.675,"C",5,"3","11210"
"18937",57660,3,"OD","C5",0.679,"C",5,"3","11210"
"18938",58260,3,"OD","C5",0.683,"C",5,"3","11210"
"18939",58860,3,"OD","C5",0.684,"C",5,"3","11210"
"18940",59460,3,"OD","C5",0.688,"C",5,"3","11210"
"18941",60060,3,"OD","C5",0.69,"C",5,"3","11210"
"18942",60660,3,"OD","C5",0.695,"C",5,"3","11210"
"18943",61260,3,"OD","C5",0.698,"C",5,"3","11210"
"18944",61860,3,"OD","C5",0.701,"C",5,"3","11210"
"18945",62460,3,"OD","C5",0.705,"C",5,"3","11210"
"18946",63060,3,"OD","C5",0.708,"C",5,"3","11210"
"18947",63660,3,"OD","C5",0.71,"C",5,"3","11210"
"18948",64260,3,"OD","C5",0.713,"C",5,"3","11210"
"18949",64860,3,"OD","C5",0.715,"C",5,"3","11210"
"18950",65460,3,"OD","C5",0.716,"C",5,"3","11210"
"18951",66060,3,"OD","C5",0.718,"C",5,"3","11210"
"18952",66660,3,"OD","C5",0.721,"C",5,"3","11210"
"18953",67260,3,"OD","C5",0.723,"C",5,"3","11210"
"18954",67860,3,"OD","C5",0.726,"C",5,"3","11210"
"18955",68460,3,"OD","C5",0.727,"C",5,"3","11210"
"18956",69060,3,"OD","C5",0.729,"C",5,"3","11210"
"18957",69660,3,"OD","C5",0.731,"C",5,"3","11210"
"18958",70260,3,"OD","C5",0.733,"C",5,"3","11210"
"18959",70860,3,"OD","C5",0.734,"C",5,"3","11210"
"18960",71460,3,"OD","C5",0.736,"C",5,"3","11210"
"18961",72060,3,"OD","C5",0.738,"C",5,"3","11210"
"18962",72660,3,"OD","C5",0.74,"C",5,"3","11210"
"18963",73260,3,"OD","C5",0.742,"C",5,"3","11210"
"18964",73860,3,"OD","C5",0.744,"C",5,"3","11210"
"18965",74460,3,"OD","C5",0.744,"C",5,"3","11210"
"18966",75060,3,"OD","C5",0.746,"C",5,"3","11210"
"18967",75660,3,"OD","C5",0.747,"C",5,"3","11210"
"18968",76260,3,"OD","C5",0.748,"C",5,"3","11210"
"18969",76860,3,"OD","C5",0.751,"C",5,"3","11210"
"18970",77460,3,"OD","C5",0.752,"C",5,"3","11210"
"18971",78060,3,"OD","C5",0.753,"C",5,"3","11210"
"18972",78660,3,"OD","C5",0.755,"C",5,"3","11210"
"18973",79260,3,"OD","C5",0.757,"C",5,"3","11210"
"18974",79860,3,"OD","C5",0.758,"C",5,"3","11210"
"18975",80460,3,"OD","C5",0.76,"C",5,"3","11210"
"18976",81060,3,"OD","C5",0.762,"C",5,"3","11210"
"18977",81660,3,"OD","C5",0.763,"C",5,"3","11210"
"18978",82260,3,"OD","C5",0.764,"C",5,"3","11210"
"18979",82860,3,"OD","C5",0.765,"C",5,"3","11210"
"18980",83460,3,"OD","C5",0.767,"C",5,"3","11210"
"18981",84060,3,"OD","C5",0.769,"C",5,"3","11210"
"18982",84660,3,"OD","C5",0.771,"C",5,"3","11210"
"18983",85260,3,"OD","C5",0.773,"C",5,"3","11210"
"18984",85860,3,"OD","C5",0.774,"C",5,"3","11210"
"18985",86460,3,"OD","C5",0.775,"C",5,"3","11210"
"18986",87060,3,"OD","C5",0.777,"C",5,"3","11210"
"18987",87660,3,"OD","C5",0.78,"C",5,"3","11210"
"18988",88260,3,"OD","C5",0.782,"C",5,"3","11210"
"18989",60,3,"OD","C6",0.002,"C",6,"2","11210"
"18990",660,3,"OD","C6",0.001,"C",6,"2","11210"
"18991",1260,3,"OD","C6",0.001,"C",6,"2","11210"
"18992",1860,3,"OD","C6",0.001,"C",6,"2","11210"
"18993",2460,3,"OD","C6",0.001,"C",6,"2","11210"
"18994",3060,3,"OD","C6",0.001,"C",6,"2","11210"
"18995",3660,3,"OD","C6",0.001,"C",6,"2","11210"
"18996",4260,3,"OD","C6",0.001,"C",6,"2","11210"
"18997",4860,3,"OD","C6",0.001,"C",6,"2","11210"
"18998",5460,3,"OD","C6",0.001,"C",6,"2","11210"
"18999",6060,3,"OD","C6",0.001,"C",6,"2","11210"
"19000",6660,3,"OD","C6",0.001,"C",6,"2","11210"
"19001",7260,3,"OD","C6",0.001,"C",6,"2","11210"
"19002",7860,3,"OD","C6",0.001,"C",6,"2","11210"
"19003",8460,3,"OD","C6",0.001,"C",6,"2","11210"
"19004",9060,3,"OD","C6",0.001,"C",6,"2","11210"
"19005",9660,3,"OD","C6",0.001,"C",6,"2","11210"
"19006",10260,3,"OD","C6",0.001,"C",6,"2","11210"
"19007",10860,3,"OD","C6",0.001,"C",6,"2","11210"
"19008",11460,3,"OD","C6",0.001,"C",6,"2","11210"
"19009",12060,3,"OD","C6",0.001,"C",6,"2","11210"
"19010",12660,3,"OD","C6",0.001,"C",6,"2","11210"
"19011",13260,3,"OD","C6",0.001,"C",6,"2","11210"
"19012",13860,3,"OD","C6",0.001,"C",6,"2","11210"
"19013",14460,3,"OD","C6",0.001,"C",6,"2","11210"
"19014",15060,3,"OD","C6",0.001,"C",6,"2","11210"
"19015",15660,3,"OD","C6",0.001,"C",6,"2","11210"
"19016",16260,3,"OD","C6",0.001,"C",6,"2","11210"
"19017",16860,3,"OD","C6",0.001,"C",6,"2","11210"
"19018",17460,3,"OD","C6",0.001,"C",6,"2","11210"
"19019",18060,3,"OD","C6",0.001,"C",6,"2","11210"
"19020",18660,3,"OD","C6",0.001,"C",6,"2","11210"
"19021",19260,3,"OD","C6",0.001,"C",6,"2","11210"
"19022",19860,3,"OD","C6",0.001,"C",6,"2","11210"
"19023",20460,3,"OD","C6",0.001,"C",6,"2","11210"
"19024",21060,3,"OD","C6",0.001,"C",6,"2","11210"
"19025",21660,3,"OD","C6",0.002,"C",6,"2","11210"
"19026",22260,3,"OD","C6",0.002,"C",6,"2","11210"
"19027",22860,3,"OD","C6",0.002,"C",6,"2","11210"
"19028",23460,3,"OD","C6",0.003,"C",6,"2","11210"
"19029",24060,3,"OD","C6",0.003,"C",6,"2","11210"
"19030",24660,3,"OD","C6",0.004,"C",6,"2","11210"
"19031",25260,3,"OD","C6",0.00499999999999999,"C",6,"2","11210"
"19032",25860,3,"OD","C6",0.00599999999999999,"C",6,"2","11210"
"19033",26460,3,"OD","C6",0.00799999999999999,"C",6,"2","11210"
"19034",27060,3,"OD","C6",0.00899999999999999,"C",6,"2","11210"
"19035",27660,3,"OD","C6",0.011,"C",6,"2","11210"
"19036",28260,3,"OD","C6",0.014,"C",6,"2","11210"
"19037",28860,3,"OD","C6",0.017,"C",6,"2","11210"
"19038",29460,3,"OD","C6",0.02,"C",6,"2","11210"
"19039",30060,3,"OD","C6",0.025,"C",6,"2","11210"
"19040",30660,3,"OD","C6",0.032,"C",6,"2","11210"
"19041",31260,3,"OD","C6",0.039,"C",6,"2","11210"
"19042",31860,3,"OD","C6",0.048,"C",6,"2","11210"
"19043",32460,3,"OD","C6",0.057,"C",6,"2","11210"
"19044",33060,3,"OD","C6",0.069,"C",6,"2","11210"
"19045",33660,3,"OD","C6",0.082,"C",6,"2","11210"
"19046",34260,3,"OD","C6",0.099,"C",6,"2","11210"
"19047",34860,3,"OD","C6",0.12,"C",6,"2","11210"
"19048",35460,3,"OD","C6",0.144,"C",6,"2","11210"
"19049",36060,3,"OD","C6",0.169,"C",6,"2","11210"
"19050",36660,3,"OD","C6",0.193,"C",6,"2","11210"
"19051",37260,3,"OD","C6",0.215,"C",6,"2","11210"
"19052",37860,3,"OD","C6",0.236,"C",6,"2","11210"
"19053",38460,3,"OD","C6",0.254,"C",6,"2","11210"
"19054",39060,3,"OD","C6",0.266,"C",6,"2","11210"
"19055",39660,3,"OD","C6",0.274,"C",6,"2","11210"
"19056",40260,3,"OD","C6",0.28,"C",6,"2","11210"
"19057",40860,3,"OD","C6",0.289,"C",6,"2","11210"
"19058",41460,3,"OD","C6",0.304,"C",6,"2","11210"
"19059",42060,3,"OD","C6",0.315,"C",6,"2","11210"
"19060",42660,3,"OD","C6",0.326,"C",6,"2","11210"
"19061",43260,3,"OD","C6",0.342,"C",6,"2","11210"
"19062",43860,3,"OD","C6",0.363,"C",6,"2","11210"
"19063",44460,3,"OD","C6",0.383,"C",6,"2","11210"
"19064",45060,3,"OD","C6",0.402,"C",6,"2","11210"
"19065",45660,3,"OD","C6",0.42,"C",6,"2","11210"
"19066",46260,3,"OD","C6",0.44,"C",6,"2","11210"
"19067",46860,3,"OD","C6",0.455,"C",6,"2","11210"
"19068",47460,3,"OD","C6",0.47,"C",6,"2","11210"
"19069",48060,3,"OD","C6",0.486,"C",6,"2","11210"
"19070",48660,3,"OD","C6",0.5,"C",6,"2","11210"
"19071",49260,3,"OD","C6",0.508,"C",6,"2","11210"
"19072",49860,3,"OD","C6",0.521,"C",6,"2","11210"
"19073",50460,3,"OD","C6",0.531,"C",6,"2","11210"
"19074",51060,3,"OD","C6",0.537,"C",6,"2","11210"
"19075",51660,3,"OD","C6",0.543,"C",6,"2","11210"
"19076",52260,3,"OD","C6",0.556,"C",6,"2","11210"
"19077",52860,3,"OD","C6",0.561,"C",6,"2","11210"
"19078",53460,3,"OD","C6",0.567,"C",6,"2","11210"
"19079",54060,3,"OD","C6",0.572,"C",6,"2","11210"
"19080",54660,3,"OD","C6",0.573,"C",6,"2","11210"
"19081",55260,3,"OD","C6",0.582,"C",6,"2","11210"
"19082",55860,3,"OD","C6",0.584,"C",6,"2","11210"
"19083",56460,3,"OD","C6",0.585,"C",6,"2","11210"
"19084",57060,3,"OD","C6",0.588,"C",6,"2","11210"
"19085",57660,3,"OD","C6",0.591,"C",6,"2","11210"
"19086",58260,3,"OD","C6",0.591,"C",6,"2","11210"
"19087",58860,3,"OD","C6",0.597,"C",6,"2","11210"
"19088",59460,3,"OD","C6",0.599,"C",6,"2","11210"
"19089",60060,3,"OD","C6",0.601,"C",6,"2","11210"
"19090",60660,3,"OD","C6",0.604,"C",6,"2","11210"
"19091",61260,3,"OD","C6",0.605,"C",6,"2","11210"
"19092",61860,3,"OD","C6",0.607,"C",6,"2","11210"
"19093",62460,3,"OD","C6",0.611,"C",6,"2","11210"
"19094",63060,3,"OD","C6",0.614,"C",6,"2","11210"
"19095",63660,3,"OD","C6",0.618,"C",6,"2","11210"
"19096",64260,3,"OD","C6",0.622,"C",6,"2","11210"
"19097",64860,3,"OD","C6",0.626,"C",6,"2","11210"
"19098",65460,3,"OD","C6",0.629,"C",6,"2","11210"
"19099",66060,3,"OD","C6",0.634,"C",6,"2","11210"
"19100",66660,3,"OD","C6",0.636,"C",6,"2","11210"
"19101",67260,3,"OD","C6",0.641,"C",6,"2","11210"
"19102",67860,3,"OD","C6",0.643,"C",6,"2","11210"
"19103",68460,3,"OD","C6",0.646,"C",6,"2","11210"
"19104",69060,3,"OD","C6",0.649,"C",6,"2","11210"
"19105",69660,3,"OD","C6",0.653,"C",6,"2","11210"
"19106",70260,3,"OD","C6",0.655,"C",6,"2","11210"
"19107",70860,3,"OD","C6",0.659,"C",6,"2","11210"
"19108",71460,3,"OD","C6",0.662,"C",6,"2","11210"
"19109",72060,3,"OD","C6",0.663,"C",6,"2","11210"
"19110",72660,3,"OD","C6",0.666,"C",6,"2","11210"
"19111",73260,3,"OD","C6",0.668,"C",6,"2","11210"
"19112",73860,3,"OD","C6",0.672,"C",6,"2","11210"
"19113",74460,3,"OD","C6",0.675,"C",6,"2","11210"
"19114",75060,3,"OD","C6",0.677,"C",6,"2","11210"
"19115",75660,3,"OD","C6",0.679,"C",6,"2","11210"
"19116",76260,3,"OD","C6",0.68,"C",6,"2","11210"
"19117",76860,3,"OD","C6",0.681,"C",6,"2","11210"
"19118",77460,3,"OD","C6",0.685,"C",6,"2","11210"
"19119",78060,3,"OD","C6",0.685,"C",6,"2","11210"
"19120",78660,3,"OD","C6",0.687,"C",6,"2","11210"
"19121",79260,3,"OD","C6",0.688,"C",6,"2","11210"
"19122",79860,3,"OD","C6",0.69,"C",6,"2","11210"
"19123",80460,3,"OD","C6",0.692,"C",6,"2","11210"
"19124",81060,3,"OD","C6",0.695,"C",6,"2","11210"
"19125",81660,3,"OD","C6",0.696,"C",6,"2","11210"
"19126",82260,3,"OD","C6",0.697,"C",6,"2","11210"
"19127",82860,3,"OD","C6",0.699,"C",6,"2","11210"
"19128",83460,3,"OD","C6",0.702,"C",6,"2","11210"
"19129",84060,3,"OD","C6",0.704,"C",6,"2","11210"
"19130",84660,3,"OD","C6",0.707,"C",6,"2","11210"
"19131",85260,3,"OD","C6",0.707,"C",6,"2","11210"
"19132",85860,3,"OD","C6",0.71,"C",6,"2","11210"
"19133",86460,3,"OD","C6",0.712,"C",6,"2","11210"
"19134",87060,3,"OD","C6",0.715,"C",6,"2","11210"
"19135",87660,3,"OD","C6",0.716,"C",6,"2","11210"
"19136",88260,3,"OD","C6",0.718,"C",6,"2","11210"
"19137",60,3,"OD","C7",0.003,"C",7,"1","11210"
"19138",660,3,"OD","C7",0.003,"C",7,"1","11210"
"19139",1260,3,"OD","C7",0.003,"C",7,"1","11210"
"19140",1860,3,"OD","C7",0.003,"C",7,"1","11210"
"19141",2460,3,"OD","C7",0.003,"C",7,"1","11210"
"19142",3060,3,"OD","C7",0.003,"C",7,"1","11210"
"19143",3660,3,"OD","C7",0.003,"C",7,"1","11210"
"19144",4260,3,"OD","C7",0.003,"C",7,"1","11210"
"19145",4860,3,"OD","C7",0.003,"C",7,"1","11210"
"19146",5460,3,"OD","C7",0.003,"C",7,"1","11210"
"19147",6060,3,"OD","C7",0.003,"C",7,"1","11210"
"19148",6660,3,"OD","C7",0.003,"C",7,"1","11210"
"19149",7260,3,"OD","C7",0.003,"C",7,"1","11210"
"19150",7860,3,"OD","C7",0.003,"C",7,"1","11210"
"19151",8460,3,"OD","C7",0.003,"C",7,"1","11210"
"19152",9060,3,"OD","C7",0.003,"C",7,"1","11210"
"19153",9660,3,"OD","C7",0.003,"C",7,"1","11210"
"19154",10260,3,"OD","C7",0.003,"C",7,"1","11210"
"19155",10860,3,"OD","C7",0.003,"C",7,"1","11210"
"19156",11460,3,"OD","C7",0.003,"C",7,"1","11210"
"19157",12060,3,"OD","C7",0.003,"C",7,"1","11210"
"19158",12660,3,"OD","C7",0.003,"C",7,"1","11210"
"19159",13260,3,"OD","C7",0.003,"C",7,"1","11210"
"19160",13860,3,"OD","C7",0.003,"C",7,"1","11210"
"19161",14460,3,"OD","C7",0.003,"C",7,"1","11210"
"19162",15060,3,"OD","C7",0.003,"C",7,"1","11210"
"19163",15660,3,"OD","C7",0.003,"C",7,"1","11210"
"19164",16260,3,"OD","C7",0.003,"C",7,"1","11210"
"19165",16860,3,"OD","C7",0.003,"C",7,"1","11210"
"19166",17460,3,"OD","C7",0.003,"C",7,"1","11210"
"19167",18060,3,"OD","C7",0.003,"C",7,"1","11210"
"19168",18660,3,"OD","C7",0.003,"C",7,"1","11210"
"19169",19260,3,"OD","C7",0.003,"C",7,"1","11210"
"19170",19860,3,"OD","C7",0.003,"C",7,"1","11210"
"19171",20460,3,"OD","C7",0.003,"C",7,"1","11210"
"19172",21060,3,"OD","C7",0.002,"C",7,"1","11210"
"19173",21660,3,"OD","C7",0.003,"C",7,"1","11210"
"19174",22260,3,"OD","C7",0.003,"C",7,"1","11210"
"19175",22860,3,"OD","C7",0.003,"C",7,"1","11210"
"19176",23460,3,"OD","C7",0.003,"C",7,"1","11210"
"19177",24060,3,"OD","C7",0.003,"C",7,"1","11210"
"19178",24660,3,"OD","C7",0.003,"C",7,"1","11210"
"19179",25260,3,"OD","C7",0.003,"C",7,"1","11210"
"19180",25860,3,"OD","C7",0.003,"C",7,"1","11210"
"19181",26460,3,"OD","C7",0.003,"C",7,"1","11210"
"19182",27060,3,"OD","C7",0.003,"C",7,"1","11210"
"19183",27660,3,"OD","C7",0.003,"C",7,"1","11210"
"19184",28260,3,"OD","C7",0.003,"C",7,"1","11210"
"19185",28860,3,"OD","C7",0.003,"C",7,"1","11210"
"19186",29460,3,"OD","C7",0.003,"C",7,"1","11210"
"19187",30060,3,"OD","C7",0.004,"C",7,"1","11210"
"19188",30660,3,"OD","C7",0.004,"C",7,"1","11210"
"19189",31260,3,"OD","C7",0.00499999999999999,"C",7,"1","11210"
"19190",31860,3,"OD","C7",0.00499999999999999,"C",7,"1","11210"
"19191",32460,3,"OD","C7",0.00599999999999999,"C",7,"1","11210"
"19192",33060,3,"OD","C7",0.00699999999999999,"C",7,"1","11210"
"19193",33660,3,"OD","C7",0.00799999999999999,"C",7,"1","11210"
"19194",34260,3,"OD","C7",0.00899999999999999,"C",7,"1","11210"
"19195",34860,3,"OD","C7",0.01,"C",7,"1","11210"
"19196",35460,3,"OD","C7",0.012,"C",7,"1","11210"
"19197",36060,3,"OD","C7",0.014,"C",7,"1","11210"
"19198",36660,3,"OD","C7",0.016,"C",7,"1","11210"
"19199",37260,3,"OD","C7",0.02,"C",7,"1","11210"
"19200",37860,3,"OD","C7",0.026,"C",7,"1","11210"
"19201",38460,3,"OD","C7",0.033,"C",7,"1","11210"
"19202",39060,3,"OD","C7",0.045,"C",7,"1","11210"
"19203",39660,3,"OD","C7",0.063,"C",7,"1","11210"
"19204",40260,3,"OD","C7",0.087,"C",7,"1","11210"
"19205",40860,3,"OD","C7",0.117,"C",7,"1","11210"
"19206",41460,3,"OD","C7",0.152,"C",7,"1","11210"
"19207",42060,3,"OD","C7",0.196,"C",7,"1","11210"
"19208",42660,3,"OD","C7",0.237,"C",7,"1","11210"
"19209",43260,3,"OD","C7",0.281,"C",7,"1","11210"
"19210",43860,3,"OD","C7",0.323,"C",7,"1","11210"
"19211",44460,3,"OD","C7",0.367,"C",7,"1","11210"
"19212",45060,3,"OD","C7",0.401,"C",7,"1","11210"
"19213",45660,3,"OD","C7",0.433,"C",7,"1","11210"
"19214",46260,3,"OD","C7",0.459,"C",7,"1","11210"
"19215",46860,3,"OD","C7",0.484,"C",7,"1","11210"
"19216",47460,3,"OD","C7",0.511,"C",7,"1","11210"
"19217",48060,3,"OD","C7",0.545,"C",7,"1","11210"
"19218",48660,3,"OD","C7",0.576,"C",7,"1","11210"
"19219",49260,3,"OD","C7",0.623,"C",7,"1","11210"
"19220",49860,3,"OD","C7",0.658,"C",7,"1","11210"
"19221",50460,3,"OD","C7",0.663,"C",7,"1","11210"
"19222",51060,3,"OD","C7",0.681,"C",7,"1","11210"
"19223",51660,3,"OD","C7",0.689,"C",7,"1","11210"
"19224",52260,3,"OD","C7",0.701,"C",7,"1","11210"
"19225",52860,3,"OD","C7",0.722,"C",7,"1","11210"
"19226",53460,3,"OD","C7",0.736,"C",7,"1","11210"
"19227",54060,3,"OD","C7",0.741,"C",7,"1","11210"
"19228",54660,3,"OD","C7",0.75,"C",7,"1","11210"
"19229",55260,3,"OD","C7",0.755,"C",7,"1","11210"
"19230",55860,3,"OD","C7",0.766,"C",7,"1","11210"
"19231",56460,3,"OD","C7",0.774,"C",7,"1","11210"
"19232",57060,3,"OD","C7",0.781,"C",7,"1","11210"
"19233",57660,3,"OD","C7",0.785,"C",7,"1","11210"
"19234",58260,3,"OD","C7",0.791,"C",7,"1","11210"
"19235",58860,3,"OD","C7",0.798,"C",7,"1","11210"
"19236",59460,3,"OD","C7",0.799,"C",7,"1","11210"
"19237",60060,3,"OD","C7",0.802,"C",7,"1","11210"
"19238",60660,3,"OD","C7",0.805,"C",7,"1","11210"
"19239",61260,3,"OD","C7",0.81,"C",7,"1","11210"
"19240",61860,3,"OD","C7",0.813,"C",7,"1","11210"
"19241",62460,3,"OD","C7",0.814,"C",7,"1","11210"
"19242",63060,3,"OD","C7",0.816,"C",7,"1","11210"
"19243",63660,3,"OD","C7",0.818,"C",7,"1","11210"
"19244",64260,3,"OD","C7",0.819,"C",7,"1","11210"
"19245",64860,3,"OD","C7",0.821,"C",7,"1","11210"
"19246",65460,3,"OD","C7",0.824,"C",7,"1","11210"
"19247",66060,3,"OD","C7",0.828,"C",7,"1","11210"
"19248",66660,3,"OD","C7",0.83,"C",7,"1","11210"
"19249",67260,3,"OD","C7",0.83,"C",7,"1","11210"
"19250",67860,3,"OD","C7",0.833,"C",7,"1","11210"
"19251",68460,3,"OD","C7",0.837,"C",7,"1","11210"
"19252",69060,3,"OD","C7",0.84,"C",7,"1","11210"
"19253",69660,3,"OD","C7",0.842,"C",7,"1","11210"
"19254",70260,3,"OD","C7",0.845,"C",7,"1","11210"
"19255",70860,3,"OD","C7",0.847,"C",7,"1","11210"
"19256",71460,3,"OD","C7",0.851,"C",7,"1","11210"
"19257",72060,3,"OD","C7",0.855,"C",7,"1","11210"
"19258",72660,3,"OD","C7",0.857,"C",7,"1","11210"
"19259",73260,3,"OD","C7",0.861,"C",7,"1","11210"
"19260",73860,3,"OD","C7",0.865,"C",7,"1","11210"
"19261",74460,3,"OD","C7",0.868,"C",7,"1","11210"
"19262",75060,3,"OD","C7",0.873,"C",7,"1","11210"
"19263",75660,3,"OD","C7",0.878,"C",7,"1","11210"
"19264",76260,3,"OD","C7",0.881,"C",7,"1","11210"
"19265",76860,3,"OD","C7",0.884,"C",7,"1","11210"
"19266",77460,3,"OD","C7",0.885,"C",7,"1","11210"
"19267",78060,3,"OD","C7",0.888,"C",7,"1","11210"
"19268",78660,3,"OD","C7",0.892,"C",7,"1","11210"
"19269",79260,3,"OD","C7",0.895,"C",7,"1","11210"
"19270",79860,3,"OD","C7",0.898,"C",7,"1","11210"
"19271",80460,3,"OD","C7",0.9,"C",7,"1","11210"
"19272",81060,3,"OD","C7",0.902,"C",7,"1","11210"
"19273",81660,3,"OD","C7",0.906,"C",7,"1","11210"
"19274",82260,3,"OD","C7",0.91,"C",7,"1","11210"
"19275",82860,3,"OD","C7",0.912,"C",7,"1","11210"
"19276",83460,3,"OD","C7",0.916,"C",7,"1","11210"
"19277",84060,3,"OD","C7",0.917,"C",7,"1","11210"
"19278",84660,3,"OD","C7",0.922,"C",7,"1","11210"
"19279",85260,3,"OD","C7",0.925,"C",7,"1","11210"
"19280",85860,3,"OD","C7",0.928,"C",7,"1","11210"
"19281",86460,3,"OD","C7",0.93,"C",7,"1","11210"
"19282",87060,3,"OD","C7",0.933,"C",7,"1","11210"
"19283",87660,3,"OD","C7",0.936,"C",7,"1","11210"
"19284",88260,3,"OD","C7",0.939,"C",7,"1","11210"
"19285",60,3,"OD","D1",0.014,"D",1,"7","11257"
"19286",660,3,"OD","D1",0.013,"D",1,"7","11257"
"19287",1260,3,"OD","D1",0.014,"D",1,"7","11257"
"19288",1860,3,"OD","D1",0.016,"D",1,"7","11257"
"19289",2460,3,"OD","D1",0.02,"D",1,"7","11257"
"19290",3060,3,"OD","D1",0.026,"D",1,"7","11257"
"19291",3660,3,"OD","D1",0.033,"D",1,"7","11257"
"19292",4260,3,"OD","D1",0.043,"D",1,"7","11257"
"19293",4860,3,"OD","D1",0.056,"D",1,"7","11257"
"19294",5460,3,"OD","D1",0.071,"D",1,"7","11257"
"19295",6060,3,"OD","D1",0.086,"D",1,"7","11257"
"19296",6660,3,"OD","D1",0.103,"D",1,"7","11257"
"19297",7260,3,"OD","D1",0.117,"D",1,"7","11257"
"19298",7860,3,"OD","D1",0.134,"D",1,"7","11257"
"19299",8460,3,"OD","D1",0.151,"D",1,"7","11257"
"19300",9060,3,"OD","D1",0.174,"D",1,"7","11257"
"19301",9660,3,"OD","D1",0.199,"D",1,"7","11257"
"19302",10260,3,"OD","D1",0.227,"D",1,"7","11257"
"19303",10860,3,"OD","D1",0.254,"D",1,"7","11257"
"19304",11460,3,"OD","D1",0.287,"D",1,"7","11257"
"19305",12060,3,"OD","D1",0.32,"D",1,"7","11257"
"19306",12660,3,"OD","D1",0.358,"D",1,"7","11257"
"19307",13260,3,"OD","D1",0.398,"D",1,"7","11257"
"19308",13860,3,"OD","D1",0.438,"D",1,"7","11257"
"19309",14460,3,"OD","D1",0.473,"D",1,"7","11257"
"19310",15060,3,"OD","D1",0.523,"D",1,"7","11257"
"19311",15660,3,"OD","D1",0.569,"D",1,"7","11257"
"19312",16260,3,"OD","D1",0.599,"D",1,"7","11257"
"19313",16860,3,"OD","D1",0.625,"D",1,"7","11257"
"19314",17460,3,"OD","D1",0.652,"D",1,"7","11257"
"19315",18060,3,"OD","D1",0.666,"D",1,"7","11257"
"19316",18660,3,"OD","D1",0.678,"D",1,"7","11257"
"19317",19260,3,"OD","D1",0.685,"D",1,"7","11257"
"19318",19860,3,"OD","D1",0.7,"D",1,"7","11257"
"19319",20460,3,"OD","D1",0.71,"D",1,"7","11257"
"19320",21060,3,"OD","D1",0.717,"D",1,"7","11257"
"19321",21660,3,"OD","D1",0.725,"D",1,"7","11257"
"19322",22260,3,"OD","D1",0.735,"D",1,"7","11257"
"19323",22860,3,"OD","D1",0.742,"D",1,"7","11257"
"19324",23460,3,"OD","D1",0.746,"D",1,"7","11257"
"19325",24060,3,"OD","D1",0.749,"D",1,"7","11257"
"19326",24660,3,"OD","D1",0.751,"D",1,"7","11257"
"19327",25260,3,"OD","D1",0.754,"D",1,"7","11257"
"19328",25860,3,"OD","D1",0.753,"D",1,"7","11257"
"19329",26460,3,"OD","D1",0.756,"D",1,"7","11257"
"19330",27060,3,"OD","D1",0.761,"D",1,"7","11257"
"19331",27660,3,"OD","D1",0.766,"D",1,"7","11257"
"19332",28260,3,"OD","D1",0.769,"D",1,"7","11257"
"19333",28860,3,"OD","D1",0.771,"D",1,"7","11257"
"19334",29460,3,"OD","D1",0.774,"D",1,"7","11257"
"19335",30060,3,"OD","D1",0.778,"D",1,"7","11257"
"19336",30660,3,"OD","D1",0.781,"D",1,"7","11257"
"19337",31260,3,"OD","D1",0.787,"D",1,"7","11257"
"19338",31860,3,"OD","D1",0.789,"D",1,"7","11257"
"19339",32460,3,"OD","D1",0.791,"D",1,"7","11257"
"19340",33060,3,"OD","D1",0.795,"D",1,"7","11257"
"19341",33660,3,"OD","D1",0.795,"D",1,"7","11257"
"19342",34260,3,"OD","D1",0.799,"D",1,"7","11257"
"19343",34860,3,"OD","D1",0.801,"D",1,"7","11257"
"19344",35460,3,"OD","D1",0.802,"D",1,"7","11257"
"19345",36060,3,"OD","D1",0.803,"D",1,"7","11257"
"19346",36660,3,"OD","D1",0.808,"D",1,"7","11257"
"19347",37260,3,"OD","D1",0.811,"D",1,"7","11257"
